Price[1000Eur],City,Brand,Body,1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty
20.9,0,7,3,54.813,116,6,0,1,0,1,0
24.57,0,7,3,45.16,116,8,1,1,0,0,2
23.99,0,7,3,22.46,110,9,0,1,0,0,2
24.49,0,7,3,45.225,131,7,0,1,0,0,2
21.99,0,7,3,88.311,116,7,0,0,0,0,2
29.98,0,7,3,43.375,179,4,0,0,0,0,2
26.98,0,7,3,89.61200000000001,190,3,1,0,0,0,2
25.98,0,7,3,19.2,150,9,0,0,0,0,0
26.969,0,7,3,178.56900000000002,262,4,1,0,0,1,2
26.98,0,7,3,19.52,150,9,0,0,0,0,0
27.89,0,7,3,13.556,150,9,0,0,0,0,2
26.189,0,7,3,32.7,150,6,0,0,0,0,1
27.425,0,7,3,0.02,110,10,0,1,0,0,1
29.98,0,7,3,24.95,190,6,0,0,0,0,2
27.575,0,7,3,19.168,150,9,0,0,0,0,1
29.49,0,7,3,59.812,220,4,0,0,0,0,1
27.425,0,7,3,0.02,110,10,0,1,0,0,1
28.77,0,7,3,12.145,150,8,0,0,0,0,2
25.983,0,7,3,5.707999999999999,150,9,0,0,0,0,1
27.975,0,7,3,9.15,110,8,0,0,0,0,1
29.75,0,7,3,103.97200000000001,190,5,1,0,0,0,1
28.679000000000002,0,7,3,41.396,150,8,0,0,0,0,2
29.279,0,7,3,13.5,150,8,0,1,0,0,2
26.835,0,7,3,34.35,150,7,0,0,0,0,1
28.9,0,7,3,25.9,150,7,0,0,0,1,0
26.5,0,7,3,90.0,150,5,1,0,1,0,2
28.9,0,7,3,54.3,220,3,0,0,0,2,2
26.99,0,7,3,12.29,150,8,0,0,0,0,0
26.6,0,7,3,14.239,150,8,0,0,0,0,0
29.98,0,7,3,14.51,150,9,0,0,0,0,0
29.98,0,7,3,39.0,150,6,1,1,0,1,0
28.49,0,7,3,1.4909999999999999,150,9,0,0,1,1,2
25.9,0,7,3,117.539,262,2,1,0,0,0,2
25.9,0,7,3,1.7,110,9,0,0,0,0,0
28.499000000000002,0,7,3,83.0,262,2,1,0,1,0,2
28.987,0,7,3,1.1,150,10,0,0,0,0,0
27.99,0,7,3,53.396,190,3,1,0,0,0,0
25.888,0,7,3,2.282,110,9,0,1,0,0,1
27.194000000000003,0,7,3,46.37,150,7,0,1,0,1,1
29.2,0,7,3,91.45700000000001,239,6,1,0,0,0,2
28.99,0,7,3,0.025,150,10,0,0,0,0,0
25.55,0,7,3,0.009000000000000001,110,10,0,1,0,0,1
27.9,0,7,3,128.0,239,5,1,0,0,1,2
28.99,0,7,3,19.26,150,8,0,0,0,0,0
27.5,0,7,3,99.0,179,2,1,0,0,0,2
28.99,0,7,3,0.025,150,10,0,0,0,0,0
28.0,0,7,3,92.0,262,3,1,0,1,1,2
25.95,0,7,3,1.1,110,10,0,0,0,0,0
25.95,0,7,3,1.1,110,10,0,0,0,0,0
28.95,0,7,3,10.927999999999999,150,7,0,0,0,0,2
29.99,0,7,3,24.988000000000003,150,9,0,0,0,1,1
26.99,0,7,3,0.012,110,10,0,1,0,0,0
28.888,0,7,3,28.159000000000002,150,7,0,0,0,0,2
29.98,0,7,3,74.0,179,3,1,0,0,0,1
27.99,0,7,3,0.05,150,9,0,0,0,0,1
27.99,0,7,3,0.05,150,9,0,0,0,0,1
27.75,0,7,3,63.70399999999999,190,4,1,0,0,0,1
27.75,0,7,3,18.0,150,9,0,0,0,0,2
27.55,0,7,3,4.873,110,9,0,0,0,0,2
26.666,0,7,3,4.829,110,9,0,0,0,0,2
29.88,0,7,3,111.4,239,4,1,0,0,0,2
27.888,0,7,3,7.022,110,9,0,0,0,0,1
29.98,0,7,3,87.714,150,6,1,0,0,0,2
28.5,0,7,3,35.78,150,9,0,0,0,0,0
26.999000000000002,0,7,3,66.0,204,3,1,0,1,1,2
27.87,0,7,3,88.902,150,6,1,0,0,1,2
28.78,0,7,3,24.713,150,9,0,0,0,0,2
27.95,0,7,3,16.584,190,5,0,0,0,1,2
29.99,0,7,3,92.94200000000001,262,4,1,0,0,2,2
29.99,0,7,3,85.31700000000001,190,6,1,0,0,0,2
26.499000000000002,0,7,3,50.0,190,3,1,0,0,1,0
26.97,0,7,3,67.0,190,5,0,0,0,0,0
26.9,0,7,3,106.0,262,4,1,0,1,1,2
28.0,0,7,3,94.0,204,4,1,0,1,1,2
25.99,0,7,3,22.555,150,8,0,0,0,1,0
26.95,0,7,3,5.223,110,9,0,0,0,0,2
29.925,0,7,3,35.108000000000004,150,7,0,0,0,0,1
28.69,0,7,3,7.51,110,10,0,0,0,0,1
26.93,0,7,3,38.242,150,6,0,0,0,0,2
29.98,0,7,3,45.468999999999994,150,5,1,0,0,0,2
28.35,0,7,3,3.056,110,9,0,0,0,0,1
25.55,0,7,3,0.006999999999999999,110,10,0,1,0,0,1
27.899,0,7,3,5.0,110,9,0,0,0,0,2
26.9,0,7,3,137.2,190,3,1,0,0,0,2
27.4,0,7,3,12.883,110,9,0,0,0,0,1
28.74,0,7,3,0.05,150,9,0,0,0,0,2
29.899,0,7,3,0.01,150,9,0,0,0,0,2
29.84,0,7,3,10.19,150,9,0,0,0,0,2
29.789,0,7,3,31.980999999999998,150,6,0,1,0,0,1
27.55,0,7,3,8.037,110,9,0,0,0,0,2
26.45,0,7,3,0.013999999999999999,110,9,0,0,0,2,1
25.95,0,7,3,9.146,110,9,0,0,0,0,1
26.9,0,7,3,4.5680000000000005,131,7,0,1,0,0,1
26.746,0,7,3,27.101999999999997,150,8,0,0,0,0,1
28.999000000000002,0,7,3,67.5,220,3,0,0,0,0,1
25.49,0,7,3,7.0489999999999995,110,8,0,0,0,0,2
27.0,0,7,3,67.0,150,5,1,1,1,0,2
26.789,0,7,3,36.527,150,5,0,0,0,0,2
25.755,0,7,3,9.7,110,9,0,0,0,0,2
25.99,0,7,3,54.806000000000004,190,5,0,0,0,0,2
28.888,0,7,3,5.678,150,9,0,0,0,0,1
26.0,0,7,3,101.0,205,2,1,0,1,0,2
25.99,0,7,3,5.523,110,9,0,0,0,0,2
28.088,0,7,3,0.01,150,10,0,0,0,0,2
27.99,0,7,3,14.9,150,9,0,0,0,0,0
28.996,0,7,3,9.4,110,9,0,0,0,0,2
26.99,0,7,3,65.884,190,5,0,0,0,0,0
25.55,0,7,3,0.009000000000000001,110,10,0,1,0,0,1
29.99,0,7,3,4.574,150,9,0,0,0,0,2
27.99,0,7,3,32.396,150,5,0,0,0,0,0
25.55,0,7,3,0.009000000000000001,110,10,0,1,0,0,1
25.3,0,7,3,75.6,220,4,0,0,1,0,2
26.444000000000003,0,7,3,8.19,110,9,0,0,0,0,2
29.89,0,7,3,99.95700000000001,190,7,1,0,0,0,2
29.93,0,7,3,20.955,150,9,0,0,0,0,2
28.49,0,7,3,54.321999999999996,179,5,0,0,0,0,1
27.485,0,7,3,6.928,110,9,0,1,0,0,2
25.99,0,7,3,51.27,150,5,1,0,0,1,0
28.5,0,7,3,14.689,150,8,0,0,0,0,0
25.99,0,7,3,41.62,150,5,0,0,0,2,2
26.29,0,7,3,0.025,110,9,0,0,0,0,2
28.679000000000002,0,7,3,15.888,110,9,0,0,0,0,1
28.99,0,7,3,9.0,150,9,0,0,0,0,2
27.9,0,7,3,39.49,150,7,1,0,0,0,2
25.99,0,7,3,58.838,190,5,0,0,0,1,2
26.444000000000003,0,7,3,17.744,150,6,0,1,0,0,1
25.455,0,7,3,7.206,110,8,0,0,0,0,2
29.88,0,7,3,85.225,300,7,0,0,0,0,0
26.65,0,7,3,1.09,110,10,0,1,0,0,1
26.99,0,7,3,0.0,110,10,0,0,0,0,0
25.95,0,7,3,1.1,110,10,0,0,0,0,2
29.888,0,7,3,19.41,190,7,0,0,0,0,2
28.42,0,7,3,133.1,190,7,1,0,0,0,0
27.99,0,7,3,48.70399999999999,150,7,0,0,0,0,0
27.43,0,7,3,21.679000000000002,150,8,0,0,0,0,0
29.3,0,7,3,22.041999999999998,150,8,0,0,0,1,2
28.87,0,7,3,21.46,150,9,0,1,0,0,2
26.588,0,7,3,3.7,131,6,0,1,0,0,2
28.49,0,7,3,0.011000000000000001,110,10,0,0,0,0,0
27.03,0,7,3,3.0,110,10,0,0,0,0,1
27.44,0,7,3,4.7,110,9,0,0,0,0,2
27.444000000000003,0,7,3,11.317,150,9,0,0,0,0,1
29.899,0,7,3,9.837,150,8,0,0,0,0,2
25.49,0,7,3,19.105999999999998,110,8,0,1,0,0,2
26.85,0,7,3,26.85,179,4,0,0,1,0,2
28.49,0,7,3,0.025,110,10,0,0,0,0,2
25.95,0,7,3,1.1,110,10,0,0,0,0,2
25.995,0,7,3,6.648,110,9,0,0,0,0,0
28.98,0,7,3,0.1,110,9,0,0,0,0,1
26.399,0,7,3,75.0,179,5,0,0,0,1,0
25.97,0,7,3,27.2,116,7,1,1,0,0,2
26.789,0,7,3,112.75399999999999,150,6,1,0,0,0,2
28.93,0,7,3,27.246,150,7,1,0,0,0,2
29.89,0,7,3,5.55,150,9,0,0,0,0,1
26.9,0,7,3,156.142,190,5,1,0,0,0,2
25.01,0,7,3,52.118,150,6,0,0,0,0,1
29.69,0,7,3,42.856,190,7,0,0,0,1,2
25.875,0,7,3,26.583000000000002,190,5,0,0,0,0,1
28.93,0,7,3,11.249,110,9,0,0,0,0,2
28.888,0,7,3,8.283999999999999,150,9,0,0,0,0,1
26.95,0,7,3,0.05,110,10,0,0,0,0,1
28.87,0,7,3,4.6,110,9,0,0,0,0,2
26.35,0,7,3,0.01,110,9,0,0,0,1,1
26.49,0,7,3,3.452,110,9,0,0,0,0,2
29.45,0,7,3,23.45,150,7,0,0,0,1,1
26.42,0,7,3,6.871,150,8,0,1,0,0,0
27.29,0,7,3,57.85,150,6,0,0,0,0,0
27.5,0,7,3,6.776,110,9,0,0,0,0,1
29.98,0,7,3,64.176,150,6,1,0,0,0,2
29.889,0,7,3,13.527000000000001,150,9,0,0,0,0,2
29.99,0,7,3,4.5,150,10,0,0,0,1,1
28.77,0,7,3,35.68,150,6,1,0,0,0,0
26.97,0,7,3,83.911,190,6,0,0,0,0,2
25.55,0,7,3,0.006,110,10,0,1,0,0,1
25.89,0,7,3,61.956,150,5,0,1,0,0,2
28.59,0,7,3,0.01,110,10,0,0,0,0,0
25.55,0,7,3,0.009000000000000001,110,10,0,1,0,0,1
28.699,0,7,3,0.01,110,9,0,0,0,0,2
29.45,0,7,3,7.705,110,9,0,1,0,0,2
26.375,0,7,3,35.016,150,6,0,0,0,0,1
25.79,0,7,3,15.847000000000001,110,9,0,1,0,0,1
25.99,0,7,3,0.004,110,9,0,1,0,0,0
25.98,0,7,3,3.353,110,8,0,1,0,0,2
29.48,0,7,3,60.0,230,6,0,0,0,0,2
26.55,0,7,3,15.089,110,8,0,0,0,0,2
27.95,0,7,3,12.761,150,9,0,0,0,0,1
27.989,0,7,3,5.39,110,10,0,0,0,0,2
25.55,0,7,3,0.375,110,10,0,1,0,0,1
25.95,0,7,3,6.25,110,9,0,0,0,0,2
25.98,0,7,3,26.016,190,5,0,0,0,0,2
25.65,0,7,3,50.724,150,6,0,1,0,1,1
28.35,0,7,3,5.023,110,9,0,0,0,0,2
27.88,0,7,3,22.944000000000003,150,9,0,0,0,0,2
26.99,0,7,3,9.365,110,9,0,0,0,0,2
25.99,0,7,3,0.015,110,9,0,1,0,0,0
29.333000000000002,0,7,3,12.044,150,8,0,0,0,0,2
28.99,0,7,3,83.611,190,3,1,0,0,0,0
29.8,0,7,3,104.98899999999999,300,7,0,0,1,0,2
26.89,0,7,3,1.01,110,9,0,1,0,0,2
27.49,0,7,3,0.01,110,9,0,1,0,0,0
25.49,0,7,3,6.446000000000001,110,8,0,1,0,0,2
27.699,0,7,3,34.135,150,6,0,1,0,0,1
28.99,0,7,3,28.628,150,6,1,0,0,0,2
29.45,0,7,3,7.502000000000001,150,8,0,1,0,0,2
27.95,0,7,3,23.5,150,7,0,0,0,0,2
26.23,0,7,3,10.999,110,9,0,1,0,0,0
28.98,0,7,3,9.494,150,8,0,0,0,1,2
28.45,0,7,3,0.05,150,10,0,0,0,0,1
28.85,0,7,3,19.750999999999998,150,6,0,0,0,0,1
28.69,0,7,3,7.0,110,9,0,0,0,0,1
27.8,0,7,3,37.5,150,8,0,0,0,1,2
26.995,0,7,3,9.9,110,9,0,0,0,0,0
25.55,0,7,3,0.012,110,10,0,1,0,0,1
25.99,0,7,3,0.013999999999999999,110,9,0,1,0,0,0
25.3,0,7,3,14.5,110,8,0,0,0,1,0
28.921999999999997,0,7,3,39.75,190,7,0,0,0,0,1
26.69,0,7,3,50.638999999999996,150,6,0,0,0,0,2
28.75,0,7,3,39.165,150,6,0,0,0,1,1
25.89,0,7,3,1.01,110,8,0,1,0,0,1
27.79,0,7,3,0.027999999999999997,110,8,0,0,0,0,1
26.99,0,7,3,0.005,110,10,0,0,0,0,0
27.996,0,7,3,13.287,110,9,0,0,0,0,2
29.99,0,7,3,25.055999999999997,150,9,0,0,0,0,2
25.99,0,7,3,0.005,110,10,0,1,0,0,0
27.65,0,7,3,72.3,150,6,1,0,1,1,2
27.78,0,7,3,40.0,150,6,0,0,0,0,2
26.69,0,7,3,43.026,150,6,0,0,0,0,2
27.99,0,7,3,0.005,110,10,0,0,0,0,0
27.675,0,7,3,27.061,116,8,1,1,0,0,1
27.39,0,7,3,1.014,110,8,0,1,0,0,2
29.9,0,7,3,10.0,110,10,0,1,0,0,0
28.995,0,7,3,46.473,150,5,1,0,0,1,0
26.39,0,7,3,12.0,110,8,0,1,0,0,2
26.99,0,7,3,0.005,110,10,0,0,0,0,0
26.99,0,7,3,0.004,110,10,0,0,0,0,0
25.89,0,7,3,0.1,110,10,0,0,0,0,1
27.98,0,7,3,9.79,150,9,0,0,0,0,0
31.828000000000003,0,7,3,17.344,150,9,0,0,0,0,1
32.689,0,7,3,118.85600000000001,179,5,0,0,0,0,1
36.59,0,7,3,4.1,150,9,0,1,0,0,2
36.825,0,7,3,25.537,190,7,0,0,0,0,1
39.689,0,7,3,36.055,239,7,1,0,0,0,1
30.789,0,7,3,31.0,150,8,0,0,0,0,1
36.644,0,7,3,22.927,150,9,1,0,0,0,1
39.908,0,7,3,15.607000000000001,300,8,0,0,0,0,2
31.98,0,7,3,7.5920000000000005,150,8,0,0,0,0,2
38.64,0,7,3,14.267000000000001,204,7,2,0,0,1,2
30.475,0,7,3,0.02,110,9,0,0,0,0,2
38.975,0,7,3,0.008,150,10,0,0,0,0,1
32.95,0,7,3,34.248000000000005,150,8,0,0,0,0,2
33.9,0,7,3,3.1,150,9,0,0,0,0,0
38.899,0,7,3,25.6,163,6,1,1,0,0,1
35.98,0,7,3,3.0,150,10,0,0,0,0,0
33.98,0,7,3,1.5,150,10,0,0,0,0,0
33.98,0,7,3,1.5,150,10,0,0,0,0,0
35.98,0,7,3,5.0,150,10,0,0,0,0,0
32.0,0,7,3,2.0,148,9,2,0,1,0,2
30.444000000000003,0,7,3,14.814,150,9,0,0,0,0,1
31.38,0,7,3,45.415,190,7,0,0,0,0,2
30.95,0,7,3,7.077000000000001,150,9,0,0,0,0,2
32.95,0,7,3,4.093999999999999,150,9,0,0,0,0,2
33.85,0,7,3,0.863,150,9,0,0,0,0,1
30.99,0,7,3,22.962,150,8,0,0,0,0,0
30.9,0,7,3,23.985,190,7,0,0,0,0,1
35.49,0,7,3,0.01,150,10,0,0,0,0,0
33.888000000000005,0,7,3,6.295,150,9,0,0,0,0,2
37.233000000000004,0,7,3,25.473000000000003,150,9,0,0,0,0,2
32.47,0,7,3,40.0,220,5,0,0,0,0,2
30.888,0,7,3,0.7,150,9,0,0,0,0,2
30.689,0,7,3,4.178,150,6,0,0,0,0,1
35.99,0,7,3,27.144000000000002,220,7,0,0,0,0,0
31.9,0,7,3,55.0,220,4,0,0,0,1,0
36.84,0,7,3,95.6,239,7,1,0,0,0,2
30.95,0,7,3,27.543000000000003,190,6,0,0,0,0,2
32.666,0,7,3,17.804000000000002,150,9,1,0,0,0,2
30.95,0,7,3,63.12,220,4,0,0,0,1,1
34.8,0,7,3,62.766999999999996,204,5,1,0,0,0,2
32.299,0,7,3,79.0,150,5,1,0,0,0,0
31.45,0,7,3,15.363,150,9,0,0,0,0,2
36.93,0,7,3,31.768,230,6,0,0,0,0,2
32.85,0,7,3,46.32,150,8,1,0,0,0,2
31.97,0,7,3,6.939,110,9,2,0,0,0,0
35.85,0,7,3,29.15,204,8,2,0,1,0,2
34.95,0,7,3,25.405,150,9,0,0,0,0,2
37.95,0,7,3,5.0,150,10,1,0,0,0,2
31.888,0,7,3,25.9,150,7,0,0,0,0,1
31.65,0,7,3,9.607999999999999,150,9,0,0,0,0,1
35.88,0,7,3,28.5,190,9,0,0,0,0,2
35.88,0,7,3,82.241,204,4,1,0,0,1,2
34.85,0,7,3,74.987,220,5,0,0,0,0,2
33.88,0,7,3,69.987,190,7,1,0,0,0,2
30.888,0,7,3,5.044,150,9,0,1,0,0,1
36.95,0,7,3,11.033,150,9,0,0,0,0,2
36.88,0,7,3,10.911,150,9,1,0,0,0,2
30.888,0,7,3,7.22,150,10,0,0,0,0,2
33.98,0,7,3,59.644,258,5,1,0,0,0,2
36.222,0,7,3,18.219,190,9,0,0,0,0,2
39.999,0,7,3,87.515,231,5,1,0,0,1,2
39.98,0,7,3,24.469,150,9,0,0,0,0,2
32.99,0,7,3,89.59200000000001,239,4,1,0,0,0,0
33.34,0,7,3,21.11,150,9,1,0,0,0,2
30.87,0,7,3,29.343000000000004,190,6,0,0,0,0,2
33.95,0,7,3,8.607000000000001,150,9,0,0,0,0,1
37.87,0,7,3,6.58,150,9,0,0,0,0,2
35.98,0,7,3,25.3,150,9,0,0,0,0,2
35.99,0,7,3,28.273000000000003,300,7,0,0,0,0,0
33.59,0,7,3,86.4,204,5,1,0,0,1,2
31.22,0,7,3,42.105,150,6,0,0,0,0,0
31.933000000000003,0,7,3,14.655,150,9,0,0,0,0,2
36.88,0,7,3,7.196000000000001,131,9,0,1,0,0,2
32.446,0,7,3,74.555,190,6,1,0,0,0,2
36.99,0,7,3,98.0,239,6,1,0,0,0,0
34.45,0,7,3,10.54,150,9,0,0,0,0,2
36.444,0,7,3,26.209,150,8,0,0,0,0,1
32.888000000000005,0,7,3,6.0,150,9,0,0,0,0,2
31.05,0,7,3,42.512,150,5,1,0,0,2,1
38.49,0,7,3,6.602,150,10,0,0,0,0,0
36.95,0,7,3,20.335,200,8,1,0,0,0,2
31.99,0,7,3,89.865,150,6,1,0,0,0,0
34.99,0,7,3,7.546,150,9,0,0,0,0,2
30.989,0,7,3,55.023999999999994,150,7,1,0,0,0,2
38.446,0,7,3,25.514,150,9,1,0,0,0,2
35.49,0,7,3,0.0,150,10,0,0,0,0,0
31.488000000000003,0,7,3,0.01,150,10,0,1,0,0,2
37.9,0,7,3,60.0,230,6,0,0,0,0,1
37.888000000000005,0,7,3,7.794,150,9,0,0,0,0,1
37.99,0,7,3,21.002,150,9,0,0,0,0,2
34.579,0,7,3,103.4,190,6,1,0,0,0,1
32.89,0,7,3,22.1,150,9,0,0,0,0,2
35.77,0,7,3,9.4,170,8,2,0,0,0,2
35.444,0,7,3,4.409,150,9,0,0,0,0,1
31.45,0,7,3,18.497,150,9,0,0,0,0,2
33.99,0,7,3,25.435,190,5,0,0,0,0,1
34.68,0,7,3,0.001,150,10,0,0,0,0,2
38.8,0,7,3,58.647,150,7,1,0,0,0,2
36.8,0,7,3,22.705,230,7,0,0,0,0,2
35.55,0,7,3,36.5,150,8,1,0,0,0,2
35.98,0,7,3,58.6,230,6,0,0,0,0,2
31.819000000000003,0,7,3,4.8,110,10,0,0,0,0,1
35.888000000000005,0,7,3,13.722999999999999,150,9,0,0,0,0,1
33.98,0,7,3,14.8,150,9,0,0,0,0,2
31.89,0,7,3,54.166000000000004,190,6,1,0,0,0,2
34.85,0,7,3,74.987,220,5,0,0,0,0,2
31.99,0,7,3,114.605,239,5,1,0,0,2,1
35.99,0,7,3,13.57,150,9,0,0,0,0,1
36.99,0,7,3,73.131,239,5,1,0,0,0,0
37.55,0,7,3,7.814,150,8,0,0,0,0,2
30.189,0,7,3,0.025,110,9,0,0,0,0,2
34.444,0,7,3,16.205,150,8,1,0,0,0,1
34.189,0,7,3,0.025,150,8,0,0,0,0,2
31.99,0,7,3,41.053000000000004,190,6,0,0,0,0,2
32.99,0,7,3,53.878,150,8,1,0,0,0,1
31.25,0,7,3,5.083,150,9,0,0,0,0,2
37.69,0,7,3,17.187,150,9,0,0,0,0,2
38.888000000000005,0,7,3,26.698,300,8,0,0,0,0,1
33.9,0,7,3,9.7,150,9,0,0,0,0,2
31.79,0,7,3,0.05,150,9,0,0,0,0,2
33.89,0,7,3,74.525,150,8,1,0,0,0,2
31.0,0,7,3,46.0,190,6,0,0,1,0,2
30.888,0,7,3,15.913,150,8,0,0,0,0,1
39.99,0,7,3,18.316,150,8,0,0,0,0,2
36.499,0,7,3,26.22,190,9,0,0,0,0,1
31.444000000000003,0,7,3,33.912,150,9,0,0,0,0,2
32.489000000000004,0,7,3,19.68,150,8,0,0,0,0,2
35.74,0,7,3,21.72,150,9,0,0,0,0,0
35.49,0,7,3,36.558,300,7,0,0,0,0,2
35.95,0,7,3,3.716,150,9,0,0,0,0,2
31.9,0,7,3,127.69200000000001,262,4,1,0,0,0,2
31.99,0,7,3,0.013999999999999999,150,10,0,0,0,0,0
35.99,0,7,3,5.0,150,9,0,1,0,0,2
33.88,0,7,3,3.5980000000000003,150,10,0,0,0,0,2
39.9,0,7,3,48.84,200,8,1,0,0,0,0
38.97,0,7,3,112.45,286,6,1,0,0,0,2
33.525,0,7,3,61.059,150,6,1,0,0,0,1
37.189,0,7,3,0.025,150,10,0,0,0,0,2
30.189,0,7,3,0.025,110,9,0,0,0,0,2
34.446,0,7,3,22.825,150,9,1,0,0,0,2
30.189,0,7,3,0.025,110,9,0,0,0,0,2
32.33,0,7,3,16.065,150,8,0,0,0,0,2
30.969,0,7,3,42.184,150,5,0,0,0,0,1
32.689,0,7,3,36.574,150,7,0,0,0,1,2
34.955,0,7,3,11.380999999999998,150,9,1,0,0,0,2
35.88,0,7,3,89.8,190,7,1,0,0,0,2
39.98,0,7,3,0.695,150,9,0,0,0,0,2
37.93,0,7,3,29.355,190,7,0,0,0,0,2
33.699,0,7,3,0.022000000000000002,150,10,0,0,0,0,2
35.89,0,7,3,25.03,150,8,0,0,0,0,2
32.48,0,7,3,62.242,179,6,0,0,0,0,2
37.989000000000004,0,7,3,21.316999999999997,150,8,1,0,0,0,2
30.444000000000003,0,7,3,77.597,150,8,1,0,0,0,1
32.444,0,7,3,25.499000000000002,150,9,0,0,0,0,2
37.989000000000004,0,7,3,21.316999999999997,150,8,1,0,0,0,2
34.389,0,7,3,46.553999999999995,150,8,0,0,0,0,2
37.777,0,7,3,24.035999999999998,150,9,0,0,0,0,1
38.74,0,7,3,25.79,150,9,1,0,0,0,2
37.45,0,7,3,28.326999999999998,150,9,0,0,0,0,2
35.381,0,7,3,5.0,150,9,0,0,0,0,1
37.99,0,7,3,21.644000000000002,150,9,0,0,0,0,2
32.9,0,7,3,123.764,190,7,1,0,0,0,1
31.69,0,7,3,81.06,190,7,1,0,0,0,2
34.444,0,7,3,20.791,150,9,0,0,0,0,1
36.75,0,7,3,19.689,190,8,0,0,0,0,2
32.99,0,7,3,87.88799999999999,190,6,1,0,0,0,2
33.85,0,7,3,8.722999999999999,150,9,0,0,0,0,1
39.975,0,7,3,29.072,239,6,1,0,0,0,1
37.889,0,7,3,9.98,204,8,2,0,0,0,2
35.999,0,7,3,17.285,150,9,1,0,0,0,2
34.93,0,7,3,2.5,150,10,0,0,0,0,1
38.6,0,7,3,4.999,150,8,0,1,0,0,1
34.199,0,7,3,42.975,190,6,1,0,0,0,0
35.555,0,7,3,21.287,150,9,1,0,0,0,2
35.489000000000004,0,7,3,40.516999999999996,150,8,1,0,0,0,2
35.899,0,7,3,20.526,200,8,1,0,0,1,2
36.88,0,7,3,7.196000000000001,131,9,0,1,0,0,1
33.25,0,7,3,123.0,224,3,1,0,0,0,1
30.189,0,7,3,0.025,110,9,0,0,0,0,2
33.499,0,7,3,0.019,150,10,0,0,0,0,2
33.95,0,7,3,20.91,150,6,1,0,0,1,1
32.0,0,7,3,66.5,190,5,1,0,1,0,2
34.98,0,7,3,9.686,150,8,1,0,0,1,2
37.189,0,7,3,0.025,150,10,0,0,0,0,2
37.69,0,7,3,10.8,150,8,1,0,0,0,2
37.29,0,7,3,0.01,150,9,0,0,0,0,0
33.48,0,7,3,15.140999999999998,150,8,1,0,0,0,2
33.444,0,7,3,14.149000000000001,150,9,0,0,0,0,2
35.98,0,7,3,27.276,150,9,1,0,0,0,2
34.444,0,7,3,25.588,150,9,0,0,0,0,2
33.444,0,7,3,16.109,150,9,0,0,0,0,2
30.9,0,7,3,5.0,110,9,0,0,0,0,2
39.77,0,7,3,26.41,150,9,1,0,0,0,2
38.77,0,7,3,6.99,300,7,0,0,0,0,2
36.9,0,7,3,4.8,150,10,0,0,0,0,2
34.888000000000005,0,7,3,20.785,150,9,0,0,0,1,2
31.99,0,7,3,0.047,150,9,0,1,0,0,0
30.275,0,7,3,9.88,116,8,1,1,0,0,1
34.48,0,7,3,17.327,150,9,1,0,0,0,2
39.49,0,7,3,0.01,150,10,0,0,0,0,0
39.99,0,7,3,11.8,150,8,1,0,0,0,2
34.57,0,7,3,24.811999999999998,300,7,0,0,0,0,2
46.88,0,7,3,66.7,258,8,1,0,0,0,2
48.95,0,7,3,86.0,286,5,1,0,0,0,0
41.59,0,7,3,100.0,262,5,1,0,0,0,2
48.828,0,7,3,7.542999999999999,204,7,2,0,0,1,1
41.443999999999996,0,7,3,0.1,150,9,1,0,0,0,1
41.48,0,7,3,49.986999999999995,239,6,1,0,0,0,2
41.5,0,7,3,100.279,286,6,1,0,1,1,2
44.49,0,7,3,95.0,286,5,1,0,0,3,2
41.9,0,7,3,45.172,224,5,1,0,0,0,1
44.0,0,7,3,0.179,190,9,0,0,1,0,2
48.6,0,7,3,3.2,184,9,0,0,1,0,2
44.48,0,7,3,80.0,258,7,1,0,0,0,2
40.99,0,7,3,21.331999999999997,150,9,1,0,0,0,2
48.0,0,7,3,0.001,299,10,2,0,1,0,2
42.9,0,7,3,46.5,239,7,1,0,0,1,0
44.44,0,7,3,36.602,200,9,1,0,0,0,2
47.888000000000005,0,7,3,83.26,286,5,1,0,0,0,2
40.99,0,7,3,25.594,150,9,1,0,0,0,2
49.89,0,7,3,17.0,299,9,2,0,0,0,2
45.98,0,7,3,33.327,239,7,1,0,0,0,2
43.5,0,7,3,40.0,230,7,0,0,1,1,2
42.25,0,7,3,18.757,150,8,0,0,0,0,2
41.55,0,7,3,17.283,150,9,0,0,0,0,2
42.97,0,7,3,120.0,286,5,1,0,0,0,2
49.8,0,7,3,43.196999999999996,340,7,0,0,0,0,2
44.9,0,7,3,14.1,230,7,0,0,1,0,2
48.95,0,7,3,20.41,190,9,0,0,0,0,2
45.99,0,7,3,34.4,200,8,1,0,0,1,2
41.93,0,7,3,20.655,150,9,0,0,0,0,2
47.99,0,7,3,112.286,286,6,1,0,0,0,1
43.85,0,7,3,40.9,204,7,1,0,0,0,2
47.443999999999996,0,7,3,46.108999999999995,204,6,1,0,0,1,2
42.77,0,7,3,28.7,190,9,0,0,0,0,2
47.99,0,7,3,89.72,286,6,1,0,0,0,2
45.99,0,7,3,105.961,286,7,1,0,0,0,2
42.99,0,7,3,23.691,204,8,2,0,0,0,2
43.788000000000004,0,7,3,0.01,150,10,1,0,0,0,2
46.261,0,7,3,19.46,150,8,2,0,0,0,1
44.888000000000005,0,7,3,4.0,190,10,0,0,0,0,2
49.9,0,7,3,116.413,286,6,1,0,0,0,2
