City,Brand,Body,Price[1000Eur],1000Km,Power[HP],Year,Gas,Transmission,Seller,Owners,Warranty,URL
berlin,volkswagen,limousine,19.870,15.73,136,2020,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-e-golf-navi-led-pdc-app-connect-elektro-grau-6e31fbc2-730a-486e-8d93-659a0204a6a3
berlin,volkswagen,limousine,17.490,44.258,95,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-0-tsi-dsg-iq-drive-navi-acc-sitzhz-benzin-silber-3061b0d5-bf89-4597-b9df-ca8033332ee9
berlin,volkswagen,limousine,18.769,90.3,116,2019,Diesel,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-1-6-tdi-dsg-comf-navi-acc-massage-diesel-weiss-d7316fba-03f0-422f-8239-02bc4ef330a9
berlin,volkswagen,limousine,15.500,148.0,184,2016,Diesel,Schaltgetriebe,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-gtd-bmt-vii-lim-6-gang-2xpdc-panorama-klimaa-top-diesel-weiss-dec38a72-41fe-4b3e-8806-b20be9cf60a6
berlin,volkswagen,limousine,15.970,223.3,184,2017,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gtd-2-0-tdi-led-navi-pano-leder-acc-diesel-schwarz-649b7c34-e319-41df-83ed-930b9c8e195a
berlin,volkswagen,limousine,15.900,170.6,184,2016,Diesel,Automatik,Händler,3,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-gtd-bmt-dsg-navigation-diesel-silber-49f03c16-d38a-4af2-a26c-e5c2dc851513
berlin,volkswagen,limousine,20.950,63.55,116,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-6-tdi-join-acc-totwinkel-applecarplay-diesel-weiss-657b2121-aea5-47ef-bc5a-4d5415306ea8
berlin,volkswagen,limousine,20.699,72.28,230,2016,Benzin,Schaltgetriebe,Händler,3,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tsi-gti-performance-klima-xenon-navi-alu-benzin-weiss-47b13e5c-0bfd-47a4-90ad-1746fea8ea96
berlin,volkswagen,limousine,21.775,49.544,150,2017,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-dsg-highline-acc-led-navi-r-line-spor-diesel-weiss-78ee8458-1d96-4429-980b-41b556b2c959
berlin,volkswagen,limousine,21.750,62.581,150,2018,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-dsg-highline-r-line-led-shz-benzin-weiss-2af2c6bc-e817-4857-8b0f-1c07ecfe1952
berlin,volkswagen,limousine,23.189,107.1,245,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gti-2-0tsi-dsg-performance-activeinfo-acc-1-benzin-weiss-d9c1b278-6d2d-46e9-97fa-345318219ad2
berlin,volkswagen,limousine,23.500,108.601,239,2016,Diesel,Automatik,Händler,2,Ja,https://www.autoscout24.de/angebote/volkswagen-passat-lim-highline-bmt-4motion-vollausstattung-diesel-schwarz-988ea1b2-fe43-4aef-90fc-b5dcbff509f4
berlin,volkswagen,limousine,22.500,72.31,170,2018,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-1-8-tsi-act-dsg-highline-benzin-weiss-568944e6-1acc-4c16-8e56-51c3de9d4b88
berlin,volkswagen,limousine,20.500,4.898,95,2021,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-vi-comfortline-acc-tempomat-benzin-blau-160c08ef-e2ed-451f-9ce0-5784a602f441
berlin,volkswagen,limousine,22.888,15.127,131,2021,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-life-nav-acc-shz-benzin-grau-535ba485-12c9-46ed-b588-c63eaf1138b3
berlin,volkswagen,limousine,23.930,38.391,150,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5-tsi-dsg-highline-pano-nav-led-benzin-schwarz-d7fd3bc0-80e5-4e7d-a498-fa0e87a98e9f
berlin,volkswagen,limousine,23.890,13.117,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-life-led-navi-dab-pdc-shz-bluetooth-klima-benzin-grau-5730682f-856c-42b9-8c27-d42beb22101c
berlin,volkswagen,limousine,25.000,36.0,150,2019,Benzin,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-passat-1-5-tsi-opf-dsg-elegance-benzin-braun-0f254157-9781-4624-b607-77c5dc93d4d5
berlin,volkswagen,limousine,22.890,23.742,110,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-style-navi-acc-dab-app-pdc-bluetooth-klima-benzin-weiss-6d24d92a-b84a-4c90-b2d4-07a8498b2a73
berlin,volkswagen,limousine,20.990,79.0,220,2016,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-golf-vii-gti-bmt-automatik-benzin-schwarz-5f36efb7-1f53-4bb9-b97e-accb60bcfff9
berlin,volkswagen,limousine,23.390,12.218,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-active-navi-acc-dab-app-kamera-bluetooth-benzin-blau-8adb068b-2208-40be-b909-6eb5ba493ea0
berlin,volkswagen,limousine,20.400,53.0,116,2019,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-join-aut-led-navi-virtual-acc-stan-diesel-grau-905e897f-ef1d-4609-a7f0-ca5dbcec74e7
berlin,volkswagen,limousine,22.990,125.0,239,2014,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-passat-2-0tdi-scr-bmt-4motion-highline-vollausst-diesel-blau-2802b62a-1bb3-4fe8-ad99-59ecb9c7c5c5
berlin,volkswagen,limousine,23.000,75.0,150,2015,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-1-4-tsi-bluemotion-technology-dsg-highline-benzin-silber-2ff7915e-81b0-40a6-881b-1e67f01dcdf1
berlin,volkswagen,limousine,21.988,90.995,230,2015,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gti-230-dsg-performance-nav-xen-pdc-benzin-weiss-ee24f8c2-df68-4910-b0a6-8b4e8a535ee6
berlin,volkswagen,limousine,24.888,26.32,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-limousine-1-5-tsi-life-klima-navi-ahk-benzin-grau-8d5e86ae-d802-48c9-b66d-864b9b8f6864
berlin,volkswagen,limousine,24.950,23.12,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-limousine-1-5-tsi-life-ahk-klima-navi-benzin-grau-d5b8fe57-3007-426f-a992-85a18f52e525
berlin,volkswagen,limousine,24.950,23.02,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-life-navi-klima-ahk-pdc-benzin-grau-6b3555e8-9b7f-4627-9a11-3542f46ded61
berlin,volkswagen,limousine,23.220,25.513,200,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-2-0tsi-gti-dsg-navi-kamera-led-pano-sitzhzg-benzin-blau-a2eac259-95c0-49a7-8407-4035f11c0c07
berlin,volkswagen,limousine,20.990,165.0,265,2017,Benzin,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-gti-clubsport-bmt-vollaustattung-voll-benzin-rot-ecda5503-7b0c-42cd-9904-3c822c8815e4
berlin,volkswagen,limousine,21.490,53.755,150,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-highline-r-line-led-navi-pdc-shz-klima-benzin-schwarz-f35c767e-8653-4b19-9615-87f2f3818489
berlin,volkswagen,limousine,21.990,87.178,184,2017,Diesel,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-gtd-dsg-xenon-navi-shz-tempomat-diesel-schwarz-863a8fc1-b40a-4097-872f-da832a2dda27
berlin,volkswagen,limousine,21.990,76.0,150,2015,Elektro/Benzin,-,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-gte-vii-lim-panorama-dach-leder-elektro-benzin-grau-976b056d-a3c6-4689-a8a9-aed10d52232d
berlin,volkswagen,limousine,24.990,47.468,230,2017,Benzin,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tsi-gti-led-navi-acc-shz-pdc-benzin-schwarz-4e1a7878-dcc7-4a63-b245-c9c70af36dfd
berlin,volkswagen,limousine,20.980,65.1,184,2016,Diesel,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-2-0-tdi-bmt-gtd-xenon-shz-1-hand-usb-18-diesel-weiss-62badf74-643e-4f2a-9009-77275fc57fa2
berlin,volkswagen,limousine,21.900,167.9,184,2017,Diesel,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gtd-sport-style-pano-virt-leder-kam-diesel-schwarz-e5987473-1464-413b-aa36-67da4d762796
berlin,volkswagen,limousine,22.220,27.451,200,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-2-0tsi-gti-navi-acc-led-parkassist-kamera-benzin-weiss-6d9041ec-12dd-408a-aeee-1042dcc72aa7
berlin,volkswagen,limousine,21.900,122.5,184,2017,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-dsg-gtd-pano-led-navi-19zo-diesel-blau-7d107379-e008-48ff-b58d-62fd5a2156d7
berlin,volkswagen,limousine,21.990,49.27,150,2020,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-r-line-dsg-highline-bmt-carplay-acc-pdc-benzin-rot-0f253157-fe47-4ec3-a1f8-7346cc8b8514
berlin,volkswagen,limousine,20.999,16.0,136,2020,Elektro,-,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-e-golf-elektro-grau-2096a082-4d4c-4c90-82c5-ff05b555f574
berlin,volkswagen,limousine,21.850,26.533,136,2020,Elektro,280 km,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-e-golf-e-golf-elektro-weiss-712a9b28-41b5-457e-9817-5ec1a2438716
berlin,volkswagen,limousine,23.988,28.0,150,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-tsi-150-dsg-iqdrive-led-nav-kam-pdc-ahk-benzin-grau-90ceb854-0f7f-4ae7-8f0c-619452776647
berlin,volkswagen,limousine,23.990,38.0,231,2021,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-2-0-gti-dsg-benzin-blau-484cfd9b-a08b-43e3-8c2d-876ff3e52924
berlin,volkswagen,limousine,22.200,15.0,136,2020,Elektro,-,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-e-golf-e-golf-elektro-weiss-f963bee1-29f9-4150-ab9d-43557c5dae2e
berlin,volkswagen,limousine,22.900,52.5,150,2018,Diesel,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-dsg-sound-pano-virt-led-dyn-navi-diesel-weiss-bf5a0f30-ef24-49e9-b151-813da65c3d26
berlin,volkswagen,limousine,21.899,15.436,150,2018,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gte-vii-gte-1-4-tsi-dsg-hybrid-led-pano-standhz-elektro-benzin-weiss-2cd1f5e8-59c5-47d7-b84d-13c12f4bca8d
berlin,volkswagen,limousine,21.940,50.0,150,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5tsi-dsg-highline-navi-led-pdc-shz-benzin-schwarz-04e0a57a-4c83-4bb2-a370-eaa074a51591
berlin,volkswagen,limousine,22.000,80.111,230,2016,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gti-performance-bluemotion-technology-dsg-benzin-weiss-7350b2b5-3287-4fc5-a4c9-e9e422a8929f
berlin,volkswagen,limousine,20.991,26.095,131,2018,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-join-1-5-tsi-bluemotion-fla-pano-pdc-benzin-blau-8e7c4f46-ed98-438d-aa72-658f5d2d266e
berlin,volkswagen,limousine,23.799,37.2,150,2018,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gte-1-hand-sthz-navi-ccs-led-elektro-benzin-weiss-029e4016-d2cf-47fb-85bd-e0ec87697175
berlin,volkswagen,limousine,22.970,106.0,230,2017,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gti-vii-2-0-tsi-dsg-akrapovic-navi-led-panorama-benzin-weiss-41736afd-4c66-4794-a4c7-3bec336928d9
berlin,volkswagen,limousine,22.930,14.924,136,2020,Elektro,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-e-golf-waermepumpe-navi-led-shz-elektro-grau-8f2b231a-8319-43d7-94d4-36f1ef6e5e2d
berlin,volkswagen,limousine,21.490,8.298,95,2020,Benzin,Automatik,Händler,3,12 Monate,https://www.autoscout24.de/angebote/volkswagen-polo-united-95-ps-dsg-pdc-klima-shz-bt-fhel-mfl-klima-benzin-weiss-27829dcb-8c05-4e6e-a536-6021add93949
berlin,volkswagen,limousine,23.980,42.107,150,2020,Diesel,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-2-0tdi-life-acc-navi-led-keyless-go-diesel-schwarz-b0feaae1-86d4-41b8-8845-fe764f507443
berlin,volkswagen,limousine,24.690,36.551,110,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-life-r-line-dsg-led-navi-app-cockpit-klima-benzin-weiss-aa5a6e28-db78-4fcc-bb49-b250232bd398
berlin,volkswagen,limousine,21.940,12.126,90,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-basis-usb-shz-dab-eph-mal-rs-klima-benzin-grau-483292ed-519c-4f01-b89d-ae3f4d0c2724
berlin,volkswagen,limousine,21.970,137.0,184,2018,Diesel,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gtd-dsg-active-info-navi-acc-kamera-18-diesel-silber-70913b41-2878-4d5e-9030-2514fe6779fb
berlin,volkswagen,limousine,22.899,37.151,150,2019,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-1-5-tsi-sport-ahk-pano-navi-ganzjahres-usb-benzin-blau-bcfec78f-990d-449a-9d27-89db0d6a3e2e
berlin,volkswagen,limousine,23.900,109.9,184,2018,Diesel,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gtd-virt-key-led-navi-acc-spur-kam-diesel-schwarz-0c4179d3-005d-4781-ad4e-e996cf86df77
berlin,volkswagen,limousine,21.930,41.364,131,2018,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-golf-vii-sportsvan-1-5-tsi-dsg-join-navi-led-acc-benzin-grau-fdbdce23-05a2-48d0-8e74-ba388e9feaa3
berlin,volkswagen,limousine,23.330,40.484,200,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-2-0tsi-gti-dsg-pano-kamera-led-sitzhzg-benzin-grau-15c3bb34-f6a2-4015-b1d8-c4e6aa0b0cc3
berlin,volkswagen,limousine,22.990,14.388,116,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-1-0-tsi-dsg-style-navi-acc-kamera-benzin-orange-8de054c1-6870-411c-858d-4506921d08ec
berlin,volkswagen,limousine,21.840,63.915,131,2018,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-sportsvan-1-5tsi-dsg-highline-navi-sthzg-ah-benzin-rot-846601d2-8d39-4cc6-8f6c-5093d3d27d60
berlin,volkswagen,limousine,22.990,83.011,150,2018,Benzin,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-dsg-highline-led-navi-sitzheizung-benzin-schwarz-cc2eda35-c12e-4ef7-a8f7-d2fb8e4b0d13
berlin,volkswagen,limousine,23.970,37.02,131,2019,Benzin,Schaltgetriebe,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-comfortline-1-5-tsi-96-kw-6-gang-benzin-blau-1162f7b5-18b4-4d02-b19a-35c0f02c47ae
berlin,volkswagen,limousine,20.999,168.35,184,2017,Diesel,Automatik,Händler,3,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-gtd-dsg-facelift-pano-digital-top-diesel-weiss-e0abfe13-595b-4508-b975-2676220fd185
berlin,volkswagen,limousine,23.999,91.0,220,2017,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-passat-lim-highline-bmt-2-0-tsi-r-line-dsg-led-benzin-silber-ead4718b-d0bd-4418-b8a9-7a4198b5ed5f
berlin,volkswagen,limousine,23.351,85.293,150,2018,Elektro/Benzin,-,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-4-tsi-phev-gte-sport-acc-ahk-elektro-benzin-weiss-c001f90a-8465-4e55-81f8-c36ed356a8ee
berlin,volkswagen,limousine,21.200,66.0,220,2017,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gti-bluemotion-technology-dsg-benzin-weiss-220f4f5b-7c7c-4470-8d64-20a47b4bd5cb
berlin,volkswagen,limousine,23.820,14.55,110,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-life-led-navi-dab-pdc-shz-bluetooth-klima-benzin-weiss-95974e4f-041a-4df4-96a9-4925b21742a7
berlin,volkswagen,limousine,21.499,50.0,95,2020,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-polo-vi-highline-automatik-navi-acc-garantie-benzin-schwarz-a3e64146-0b9b-4948-9f97-953b1f96e874
berlin,volkswagen,limousine,22.950,22.8,150,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-passat-1-5-tsi-basis-pdc-shz-frontassist-benzin-grau-dad0e22f-a983-49ec-99a1-031f22dd3013
berlin,volkswagen,limousine,22.444,40.37,150,2018,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-highline-dsg-pano-nav-r-cam-benzin-silber-960db97a-faee-44a5-b276-40b423d4ff8e
berlin,volkswagen,limousine,22.990,95.5,190,2016,Diesel,Automatik,Händler,3,nan,https://www.autoscout24.de/angebote/volkswagen-passat-r-line-diesel-blau-1e849979-a3fe-4ced-96b8-0def85dc9834
berlin,volkswagen,limousine,22.222,62.54,150,2018,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gte-1-hand-sthz-navi-ccs-elektro-benzin-weiss-f945b5d1-1cd9-402f-8d9d-69c20a0a5000
berlin,volkswagen,limousine,23.950,43.31,150,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-iq-drive-dsg-p-dach-r-line-benzin-grau-eced1730-3248-4225-ba5e-edaa1edd105c
berlin,volkswagen,limousine,24.990,81.513,150,2019,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-1-5-tsi-sport-benzin-braun-0ac2f667-6ca2-4567-907b-0a41c8220665
berlin,volkswagen,limousine,23.555,12.934,110,2022,Benzin,Schaltgetriebe,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-0-tsi-life-active-usb-shz-dab-eph-rs-klima-benzin-grau-c1005cbc-b5d3-4570-8ad5-0ab85aa030bd
berlin,volkswagen,limousine,21.990,51.017,131,2019,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-highline-led-vc-app-s-kamera-benzin-weiss-328520b2-199c-4c1d-884d-65ec070c7730
berlin,volkswagen,limousine,23.192,61.746,150,2019,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-comfortline-1-5-tsi-dsg-acc-fla-lm-benzin-schwarz-036aa92a-8aba-40ec-bffc-c37580f21949
berlin,volkswagen,limousine,20.999,86.598,220,2013,Benzin,Automatik,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-7-gti-2-0-310ps-bmt-dsg-navi-erste-hand-benzin-rot-6f7508d5-78ed-41fd-afb2-2c6ba3e00c2a
berlin,volkswagen,limousine,20.360,91.727,184,2016,Diesel,Automatik,Händler,2,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-2-0-tdi-gtd-bmt-aut-navi-acc-pdc-diesel-blau-4c7066c6-cfcb-42bc-9cae-143446b16e98
berlin,volkswagen,limousine,21.990,71.71,150,2018,Benzin,Schaltgetriebe,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-highline-vc-led-leder-ahk-benzin-gelb-be1dba23-293c-46f6-9b12-1646536ed506
berlin,volkswagen,limousine,21.888,66.505,150,2019,Diesel,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-vii-2-0-tdi-comfortline-dsg-pano-r-cam-diesel-schwarz-bf83a606-4d49-4b3a-8ee5-5f13c909b952
berlin,volkswagen,limousine,21.500,101.5,184,2018,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-golf-7-gtd-vii-diesel-blau-f97e6296-8c55-4ffd-b8d0-833112b5f899
berlin,volkswagen,limousine,22.790,11.514,110,2021,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-cross-style-led-acc-navi-kamera-app-dab-klima-benzin-gruen-22b6f906-bfb6-4f2e-a297-189310d7ccd7
berlin,volkswagen,limousine,20.490,49.0,179,2017,Benzin,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-passat-1-8-tsi-bluemotion-technology-dsg-comfortline-benzin-schwarz-ec561285-baa1-444d-8eab-eb5387fbccc4
berlin,volkswagen,limousine,23.330,43.017,204,2018,Elektro/Benzin,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-4-tsi-plug-in-hybrid-navi-acc-led-elektro-benzin-weiss-bca17c22-acd4-4483-9e60-54e57b8d601b
berlin,volkswagen,limousine,21.899,25.895,136,2020,Elektro,-,Händler,1,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-lim-e-dsg-led-pdc-navi-shz-elektro-weiss-14be035f-d9f6-4a1a-980c-76e735bb2ba0
berlin,volkswagen,limousine,23.689,63.002,190,2020,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-t-roc-2-0-tsi-dsg-sport-4mot-led-navi-beats-pdc-benzin-weiss-88598110-7e14-4a87-96b8-ca1bc067f7a8
berlin,volkswagen,limousine,21.500,137.3,184,2015,Diesel,Automatik,Privat,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gtd-bmt-vii-lim-5g1-be1-diesel-schwarz-c24e2993-bb2a-4276-9397-372803d50347
berlin,volkswagen,limousine,23.990,42.265,230,2017,Benzin,Automatik,Händler,1,12 Monate,https://www.autoscout24.de/angebote/volkswagen-golf-golf-7-gti-dsg-pdc-shz-klima-sommerreifen-benzin-193251bb-2eb7-4335-84cb-31a4afe4c67e
berlin,volkswagen,limousine,22.450,24.7,200,2020,Benzin,Automatik,Privat,2,nan,https://www.autoscout24.de/angebote/volkswagen-polo-gti-polo-2-0-tsi-opf-dsg-gti-led-virtual-18z-garantie-benzin-weiss-78ae5c35-4deb-4206-af91-ac36a10a9b87
berlin,volkswagen,limousine,24.690,8.862,131,2022,Benzin,Schaltgetriebe,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-5-tsi-active-navi-acc-led-kamera-benzin-rot-e4494e67-34dd-48a5-9e77-4152068b35e6
berlin,volkswagen,limousine,22.990,58.069,150,2018,Benzin,Automatik,Händler,,Ja,https://www.autoscout24.de/angebote/volkswagen-golf-vii-1-5-tsi-highline-r-line-led-navi-shz-benzin-weiss-58f14df9-1f00-4e51-9a03-2cbecda5d11c
berlin,volkswagen,limousine,24.989,14.573,204,2021,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-4-ehybrid-dsg-style-led-app-navi-dab-elektro-benzin-grau-105c51ce-f9f0-47db-9660-ffeeead57e0d
berlin,volkswagen,limousine,21.920,68.697,179,2016,Benzin,Automatik,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-passat-1-8-tsi-highline-dsg-nav-acc-pdc-benzin-rot-104df0d6-ffa7-487f-bee2-5384c9a6572b
berlin,volkswagen,limousine,23.900,48.0,230,2018,Benzin,Automatik,Privat,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-gti-golf-gti-bluemotion-technology-dsg-benzin-weiss-cdf9f03d-3e18-401b-ba9d-d5ae34d5d5e9
berlin,volkswagen,limousine,24.990,38.081,150,2021,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-1-5-tsi-dsg-highline-navi-acc-beatsaudio-benzin-schwarz-3d7fea3c-b716-49fc-8ae2-36c43851f6fd
berlin,volkswagen,limousine,24.980,71.976,245,2019,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-vii-gti-2-0-tsi-performance-bmt-acc-aid-benzin-weiss-b064c710-0708-48b4-9248-be3499a1e8e8
berlin,volkswagen,limousine,23.990,37.595,150,2019,Benzin,Automatik,Händler,,nan,https://www.autoscout24.de/angebote/volkswagen-golf-1-5-tsi-highline-dsg-led-pano-acc-kam-keyl-benzin-grau-302b0479-2260-4ff2-aa7c-c3a14845696f
berlin,volkswagen,limousine,24.990,43.696,204,2021,Elektro/Benzin,-,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-1-4-tsi-ehybrid-dsg-style-navi-acc-led-elektro-benzin-schwarz-4195dade-a5df-4932-91a6-eae6e28a76be
berlin,volkswagen,limousine,23.530,26.99,131,2020,Benzin,Schaltgetriebe,Händler,2,nan,https://www.autoscout24.de/angebote/volkswagen-golf-viii-life-first-edition-benzin-schwarz-f63f221a-998b-4322-8ed4-543e181b6099
berlin,volkswagen,limousine,22.390,1.75,95,2022,Benzin,Automatik,Händler,1,nan,https://www.autoscout24.de/angebote/volkswagen-polo-life-dsg-led-app-kamera-dab-shz-bluetooth-benzin-rot-cf751afd-06af-4e14-89da-71dff4fccfe8
